Employee Id,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole
1768,Cayla Mealy,42,No,Travel_Rarely,855,Research & Development,3,Medical,Male,57,1,Laboratory Technician,Divorced,2766,8952,8,No,22,4,3,7,6,5,3
1770,Jillian Harry,55,No,Travel_Rarely,478,Research & Development,3,Medical,Male,60,5,Research Director,Married,19038,19805,8,No,12,3,3,34,2,1,0
1771,Tammy Staples,33,No,Non-Travel,775,Research & Development,3,Technical Degree,Male,90,2,Research Scientist,Divorced,3055,6194,5,No,15,3,2,11,2,9,8
1772,Rob Spier,41,No,Travel_Rarely,548,Research & Development,4,Life Sciences,Male,94,1,Laboratory Technician,Divorced,2289,20520,1,No,20,4,2,5,2,5,3
1774,Brande Sevier,34,No,Non-Travel,1375,Sales,3,Life Sciences,Male,87,2,Sales Executive,Divorced,4001,12313,1,Yes,14,3,1,15,3,15,14
1775,Jody Slavens,53,No,Non-Travel,661,Research & Development,4,Medical,Female,60,4,Manufacturing Director,Married,12965,22308,4,Yes,20,4,3,27,2,3,2
1778,Emile Aponte,43,No,Travel_Rarely,244,Human Resources,3,Life Sciences,Male,97,1,Human Resources,Single,3539,5033,0,No,13,3,0,10,5,9,7
1779,Birdie Savoy,34,No,Travel_Rarely,511,Sales,2,Life Sciences,Female,32,2,Sales Executive,Single,6029,25353,5,No,12,3,0,6,3,2,2
1780,Jackie Sachs,21,Yes,Travel_Rarely,337,Sales,1,Marketing,Male,31,1,Sales Representative,Single,2679,4567,1,No,13,3,0,1,3,1,0
1782,Abbey Schindler,38,No,Travel_Rarely,1153,Research & Development,2,Other,Female,40,1,Laboratory Technician,Married,3702,16376,1,No,11,3,1,5,3,5,4
1783,Al Fegley,22,Yes,Travel_Rarely,1294,Research & Development,1,Medical,Female,79,1,Laboratory Technician,Married,2398,15999,1,Yes,17,3,0,1,6,1,0
1784,Crystal Comes,31,No,Travel_Rarely,196,Sales,4,Marketing,Female,91,2,Sales Executive,Married,5468,13402,1,No,14,3,2,13,3,12,7
1786,Iliana Fogle,51,No,Travel_Rarely,942,Research & Development,3,Technical Degree,Female,53,3,Manager,Married,13116,22984,2,No,11,3,0,15,2,2,2
1787,Ben Gigliotti,37,No,Travel_Rarely,589,Sales,2,Marketing,Male,46,2,Sales Executive,Married,4189,8800,1,No,14,3,2,5,2,5,2
1789,Theresa Fitzmaurice,46,No,Travel_Rarely,734,Research & Development,4,Medical,Male,46,5,Research Director,Divorced,19328,14218,7,Yes,17,3,1,24,3,2,1
1790,Nathanael Halloway,36,No,Travel_Rarely,1383,Research & Development,3,Life Sciences,Male,90,3,Healthcare Representative,Married,8321,25949,7,Yes,13,3,1,15,1,12,8
1792,Valeria Fang,44,Yes,Travel_Frequently,429,Research & Development,2,Medical,Male,99,1,Research Scientist,Divorced,2342,11092,1,Yes,12,3,3,6,2,5,3
1794,Robert Winsor,37,No,Travel_Rarely,1239,Human Resources,2,Other,Male,89,2,Human Resources,Divorced,4071,12832,2,No,13,3,0,19,4,10,0
1797,Willian Zeringue,35,Yes,Travel_Rarely,303,Sales,3,Life Sciences,Male,84,2,Sales Executive,Single,5813,13492,1,Yes,18,3,0,10,2,10,7
1798,Misti Royal,33,No,Travel_Rarely,867,Research & Development,4,Life Sciences,Male,90,1,Research Scientist,Married,3143,6076,6,No,19,3,1,14,1,10,8
1799,Porfirio Houghton,28,No,Travel_Rarely,1181,Research & Development,3,Life Sciences,Male,82,1,Research Scientist,Married,2044,5531,1,No,11,3,1,5,6,5,3
1800,Windy Valadez,39,No,Travel_Rarely,1253,Research & Development,1,Medical,Male,65,3,Research Director,Single,13464,7914,7,No,21,4,0,9,3,4,3
1801,Noble Sanderson,46,No,Non-Travel,849,Sales,2,Life Sciences,Male,98,2,Sales Executive,Single,7991,25166,8,No,15,3,0,6,3,2,2
1802,Laurinda Dinh,40,No,Travel_Rarely,616,Research & Development,2,Life Sciences,Female,99,1,Laboratory Technician,Married,3377,25605,4,No,17,3,1,7,5,4,3
1803,Jefferey Folkerts,42,No,Travel_Rarely,1128,Research & Development,3,Medical,Male,95,2,Healthcare Representative,Married,5538,5696,5,No,18,3,2,10,2,0,0
1804,Stephnie Millman,35,No,Non-Travel,1180,Research & Development,2,Medical,Male,90,2,Manufacturing Director,Divorced,5762,24442,2,No,14,3,1,15,6,7,7
1805,Lowell Demmer,38,No,Non-Travel,1336,Human Resources,3,Human Resources,Male,100,1,Human Resources,Divorced,2592,7129,5,No,13,3,3,13,3,11,10
1807,Seth Willilams,34,Yes,Travel_Frequently,234,Research & Development,4,Life Sciences,Male,93,2,Laboratory Technician,Married,5346,6208,4,No,17,3,1,11,3,7,1
1809,Lorri Garney,37,Yes,Travel_Rarely,370,Research & Development,4,Medical,Male,58,2,Manufacturing Director,Single,4213,4992,1,No,15,3,0,10,4,10,3
1812,Maire Mair,39,No,Travel_Frequently,766,Sales,3,Life Sciences,Male,83,2,Sales Executive,Divorced,4127,19188,2,No,18,3,1,7,6,2,1
1813,Serina Lingle,43,No,Non-Travel,343,Research & Development,3,Life Sciences,Male,52,1,Research Scientist,Single,2438,24978,4,No,13,3,0,7,2,3,2
1814,Anisha Jasmin,41,No,Travel_Rarely,447,Research & Development,3,Life Sciences,Male,85,2,Healthcare Representative,Single,6870,15530,3,No,12,3,0,11,3,3,2
1815,Edmund Mcclung,41,No,Travel_Rarely,796,Sales,1,Marketing,Female,81,3,Sales Executive,Divorced,10447,26458,0,Yes,13,3,1,23,3,22,14
1816,Patty Hosey,30,No,Travel_Rarely,1092,Research & Development,3,Medical,Female,64,3,Manufacturing Director,Single,9667,2739,9,No,14,3,0,9,3,7,7
1818,Faustino Scheffel,26,Yes,Travel_Rarely,920,Human Resources,2,Medical,Female,69,1,Human Resources,Married,2148,6889,0,Yes,11,3,0,6,3,5,1
1821,Andrea Rhymes,46,Yes,Travel_Rarely,261,Research & Development,2,Medical,Female,66,2,Healthcare Representative,Married,8926,10842,4,No,22,4,1,13,2,9,7
1822,Rogelio Ledezma,40,No,Travel_Rarely,1194,Research & Development,3,Life Sciences,Female,52,2,Healthcare Representative,Divorced,6513,9060,4,No,17,3,1,12,3,5,3
1823,Rogelio Finnerty,34,No,Travel_Rarely,810,Sales,2,Technical Degree,Male,92,2,Sales Executive,Married,6799,22128,1,No,21,4,2,10,5,10,8
1824,Celine Baskin,58,No,Non-Travel,350,Sales,3,Medical,Male,52,4,Manager,Divorced,16291,22577,4,No,22,4,1,37,0,16,9
1826,Alec Mcnees,35,No,Travel_Rarely,185,Research & Development,4,Medical,Male,91,1,Laboratory Technician,Married,2705,9696,0,No,16,3,1,6,2,5,4
1827,Christie Rodger,47,No,Travel_Rarely,1001,Research & Development,3,Life Sciences,Female,92,3,Manufacturing Director,Divorced,10333,19271,8,Yes,12,3,1,28,4,22,11
1829,Orville Massey,40,No,Travel_Rarely,750,Research & Development,3,Life Sciences,Female,47,2,Healthcare Representative,Divorced,4448,10748,2,No,12,3,1,15,3,7,4
1830,Marget Dials,54,No,Travel_Rarely,431,Research & Development,4,Medical,Female,68,2,Research Scientist,Married,6854,15696,4,No,15,3,1,14,2,7,1
1833,Isiah Wilkie,31,No,Travel_Frequently,1125,Sales,4,Marketing,Female,68,3,Sales Executive,Married,9637,8277,2,No,14,3,2,9,3,3,2
1834,Adelia Abbas,28,No,Travel_Rarely,1217,Research & Development,3,Medical,Female,67,1,Research Scientist,Married,3591,12719,1,No,25,4,1,3,3,3,2
1835,Emma Dice,38,No,Travel_Rarely,723,Sales,4,Marketing,Female,77,2,Sales Representative,Married,5405,4244,2,Yes,20,4,2,20,4,4,2
1836,Horace Hobart,26,No,Travel_Rarely,572,Sales,3,Medical,Male,46,2,Sales Executive,Single,4684,9125,1,No,13,3,0,5,4,5,3
1837,Katia Foran,58,No,Travel_Frequently,1216,Research & Development,4,Life Sciences,Male,87,4,Research Director,Married,15787,21624,2,Yes,14,3,0,23,3,2,2
1839,Sanford Knee,18,No,Non-Travel,1431,Research & Development,3,Medical,Female,33,1,Research Scientist,Single,1514,8018,1,No,16,3,0,0,4,0,0
1842,Genaro Lukasik,31,Yes,Travel_Rarely,359,Human Resources,5,Human Resources,Male,89,1,Human Resources,Married,2956,21495,0,No,17,3,0,2,4,1,0
1844,Jennefer Ours,29,Yes,Travel_Rarely,350,Human Resources,3,Human Resources,Male,56,1,Human Resources,Divorced,2335,3157,4,Yes,15,3,3,4,3,2,2
1845,Lucy Reiser,45,No,Non-Travel,589,Sales,4,Life Sciences,Female,67,2,Sales Executive,Married,5154,19665,4,No,22,4,2,10,3,8,7
1847,Toney Buffum,36,No,Travel_Rarely,430,Research & Development,4,Other,Female,73,2,Research Scientist,Married,6962,19573,4,Yes,22,4,1,15,2,1,0
1849,Gearldine Stolte,43,No,Travel_Frequently,1422,Sales,4,Life Sciences,Male,92,2,Sales Executive,Married,5675,19246,1,No,20,4,1,7,5,7,7
1850,Jerome Spangler,27,No,Travel_Frequently,1297,Research & Development,2,Life Sciences,Female,53,1,Laboratory Technician,Single,2379,19826,0,Yes,14,3,0,6,3,5,4
1852,Miles Lambert,29,No,Travel_Frequently,574,Research & Development,1,Medical,Male,40,1,Laboratory Technician,Married,3812,7003,1,No,13,3,0,11,3,11,8
1853,Zachary Haugland,32,No,Travel_Frequently,1318,Sales,4,Marketing,Male,79,2,Sales Executive,Single,4648,26075,8,No,13,3,0,4,2,0,0
1854,Sol Coffman,42,No,Non-Travel,355,Research & Development,4,Technical Degree,Male,38,1,Research Scientist,Married,2936,6161,3,No,22,4,2,10,1,6,3
1856,Tad Portillo,47,No,Travel_Rarely,207,Research & Development,4,Life Sciences,Female,64,1,Laboratory Technician,Single,2105,5411,4,No,12,3,0,7,2,2,2
1857,Rich Cleek,46,No,Travel_Rarely,706,Research & Development,2,Life Sciences,Male,82,3,Manufacturing Director,Divorced,8578,19989,3,No,14,3,1,12,4,9,8
1858,Maricela Pendergrass,28,No,Non-Travel,280,Human Resources,2,Life Sciences,Male,43,1,Human Resources,Divorced,2706,10494,1,No,15,3,1,3,2,3,2
1859,Clinton Tschida,29,No,Travel_Rarely,726,Research & Development,1,Life Sciences,Male,93,2,Healthcare Representative,Divorced,6384,21143,8,No,17,3,2,11,3,7,0
1860,Reggie Cramer,42,No,Travel_Rarely,1142,Research & Development,3,Life Sciences,Male,81,1,Laboratory Technician,Single,3968,13624,4,No,13,3,0,8,3,0,0
1862,Lilli Tartt,32,Yes,Travel_Rarely,414,Sales,4,Marketing,Male,82,2,Sales Executive,Single,9907,26186,7,Yes,12,3,0,7,3,2,2
1863,Tamera Balser,46,No,Travel_Rarely,1319,Sales,3,Technical Degree,Female,45,4,Sales Executive,Divorced,13225,7739,2,No,12,3,1,25,5,19,17
1864,Oswaldo Baumbach,27,No,Travel_Rarely,728,Sales,1,Medical,Female,36,2,Sales Representative,Married,3540,7018,1,No,21,4,1,9,5,9,8
1865,Valentin Escoto,29,No,Travel_Rarely,352,Human Resources,1,Medical,Male,87,1,Human Resources,Married,2804,15434,1,No,11,3,0,1,3,1,0
1866,Mathilda Monty,43,No,Travel_Rarely,823,Research & Development,3,Medical,Female,81,5,Manager,Married,19392,22539,7,No,13,3,0,21,2,16,12
1867,Jamel Meaney,48,No,Travel_Rarely,1224,Research & Development,3,Life Sciences,Male,91,5,Research Director,Married,19665,13583,4,No,12,3,0,29,3,22,10
1868,Dane Lawrence,29,Yes,Travel_Frequently,459,Research & Development,2,Life Sciences,Male,73,1,Research Scientist,Single,2439,14753,1,Yes,24,4,0,1,3,1,0
1869,Joline Frisby,46,Yes,Travel_Rarely,1254,Sales,3,Life Sciences,Female,64,3,Sales Executive,Married,7314,14011,5,No,21,4,3,14,2,8,7
1870,Rosa Iler,27,No,Travel_Frequently,1131,Research & Development,3,Life Sciences,Female,77,1,Research Scientist,Married,4774,23844,0,No,19,3,1,8,2,7,6
1871,Jimmie Esqueda,39,No,Travel_Rarely,835,Research & Development,4,Other,Male,41,2,Research Scientist,Divorced,3902,5141,8,No,14,3,3,7,2,2,2
1873,Xochitl Hogan,55,No,Travel_Rarely,836,Research & Development,4,Technical Degree,Male,98,1,Research Scientist,Married,2662,7975,8,No,20,4,1,19,2,5,2
1875,Providencia Hennings,28,No,Travel_Rarely,1172,Sales,3,Medical,Female,78,1,Sales Representative,Married,2856,3692,1,No,19,3,1,1,3,1,0
1876,Ena Thor,30,Yes,Travel_Rarely,945,Sales,3,Medical,Male,89,1,Sales Representative,Single,1081,16019,1,No,13,3,0,1,3,1,0
1878,Prince Maloof,22,Yes,Travel_Rarely,391,Research & Development,1,Life Sciences,Male,75,1,Research Scientist,Single,2472,26092,1,Yes,23,4,0,1,2,1,0
1880,Mason Shiflett,36,No,Travel_Rarely,1266,Sales,4,Technical Degree,Female,63,2,Sales Executive,Married,5673,6060,1,Yes,13,3,1,10,4,10,9
1881,Williams Timko,31,No,Travel_Rarely,311,Research & Development,3,Life Sciences,Male,89,2,Laboratory Technician,Divorced,4197,18624,1,No,11,3,1,10,2,10,8
1882,Ezra Calvert,34,No,Travel_Rarely,1480,Sales,3,Life Sciences,Male,64,3,Sales Executive,Married,9713,24444,2,Yes,13,3,3,9,3,5,3
1883,Fabian Say,29,No,Travel_Rarely,592,Research & Development,3,Life Sciences,Male,59,1,Laboratory Technician,Single,2062,19384,3,No,14,3,0,11,2,3,2
1885,Ramon Heldt,37,No,Travel_Rarely,783,Research & Development,4,Medical,Male,78,2,Research Scientist,Married,4284,13588,5,Yes,22,4,1,16,2,5,3
1886,Orville Marcantel,35,No,Travel_Rarely,219,Research & Development,2,Other,Female,44,2,Manufacturing Director,Married,4788,25388,0,Yes,11,3,0,4,2,3,2
1888,Belva Fitzwater,45,No,Travel_Rarely,556,Research & Development,2,Life Sciences,Female,93,2,Manufacturing Director,Married,5906,23888,0,No,13,3,2,10,2,9,8
1890,Porsche Dearing,36,No,Travel_Frequently,1213,Human Resources,1,Human Resources,Male,94,2,Human Resources,Single,3886,4223,1,No,21,4,0,10,2,10,1
1892,Jon Arvizu,40,No,Travel_Rarely,1137,Research & Development,4,Life Sciences,Male,98,4,Manager,Divorced,16823,18991,2,No,11,3,1,22,3,19,7
1893,Grisel Sutton,26,No,Travel_Rarely,482,Research & Development,2,Life Sciences,Female,90,1,Research Scientist,Married,2933,14908,1,Yes,13,3,1,1,3,1,0
1898,Quinn Linneman,27,No,Travel_Rarely,511,Sales,2,Medical,Female,89,2,Sales Executive,Single,6500,26997,0,No,14,3,0,9,5,8,7
1900,Elvis Veiga,48,No,Travel_Frequently,117,Research & Development,3,Medical,Female,58,4,Manager,Divorced,17174,2437,3,No,11,3,1,24,3,22,17
1903,Charlie Moxley,44,No,Travel_Rarely,170,Research & Development,4,Life Sciences,Male,78,2,Healthcare Representative,Married,5033,9364,2,No,15,3,1,10,5,2,0
1905,Marg Dunfee,34,Yes,Non-Travel,967,Research & Development,4,Technical Degree,Male,85,1,Research Scientist,Married,2307,14460,1,Yes,23,4,1,5,2,5,2
1907,Don Southwick,56,Yes,Travel_Rarely,1162,Research & Development,2,Life Sciences,Male,97,1,Laboratory Technician,Single,2587,10261,1,No,16,3,0,5,3,4,2
1908,Maryjo Mccloy,36,No,Travel_Rarely,335,Sales,2,Marketing,Male,33,2,Sales Executive,Married,5507,16822,2,No,16,3,2,12,1,4,2
1909,Stuart Fullwood,41,No,Travel_Rarely,337,Sales,3,Marketing,Female,54,2,Sales Executive,Married,4393,26841,5,No,21,4,1,14,3,5,4
1911,Grover Mcgahey,42,No,Travel_Rarely,1396,Research & Development,3,Medical,Male,83,3,Research Director,Married,13348,14842,9,No,13,3,1,18,3,13,7
1912,Archie Blair,31,No,Travel_Rarely,1079,Sales,2,Medical,Female,86,2,Sales Executive,Divorced,6583,20115,2,Yes,11,3,1,8,2,5,2
1915,Abe Morales,34,No,Travel_Rarely,735,Sales,1,Medical,Female,75,2,Sales Executive,Married,8103,16495,3,Yes,12,3,0,9,3,4,2
1916,Zachery Barna,31,No,Travel_Rarely,471,Research & Development,3,Medical,Female,62,1,Laboratory Technician,Divorced,3978,16031,8,No,12,3,1,4,0,2,2
1918,Waldo Witmer,26,No,Travel_Frequently,1096,Research & Development,3,Other,Male,61,1,Laboratory Technician,Married,2544,7102,0,No,18,3,1,8,3,7,7
1922,Troy Michalski,45,No,Travel_Frequently,1297,Research & Development,4,Medical,Male,44,2,Healthcare Representative,Single,5399,14511,4,No,12,3,0,12,3,4,2
1924,Un Zebrowski,33,No,Travel_Rarely,217,Sales,4,Marketing,Male,43,2,Sales Executive,Single,5487,10410,1,No,14,3,0,10,2,10,4
1927,Bud Kistner,28,No,Travel_Frequently,783,Sales,2,Life Sciences,Male,42,2,Sales Executive,Married,6834,19255,1,Yes,12,3,1,7,2,7,7
1928,Donnell Babbitt,29,Yes,Travel_Frequently,746,Sales,3,Technical Degree,Male,45,1,Sales Representative,Single,1091,10642,1,No,17,3,0,1,3,1,0
1929,Jack Partin,39,No,Non-Travel,1251,Sales,4,Life Sciences,Female,32,2,Sales Executive,Married,5736,3987,6,No,19,3,1,10,1,3,2
1931,Ena Mullins,27,No,Travel_Rarely,1354,Research & Development,4,Technical Degree,Male,41,1,Research Scientist,Married,2226,6073,1,No,11,3,1,6,3,5,3
1932,Russel Baumer,34,No,Travel_Frequently,735,Research & Development,4,Other,Male,86,2,Research Scientist,Married,5747,26496,1,Yes,15,3,0,16,3,15,10
1933,Roscoe Tunney,28,Yes,Travel_Rarely,1475,Sales,2,Marketing,Female,84,2,Sales Executive,Single,9854,23352,3,Yes,11,3,0,6,0,2,0
1934,Jimmy Canaday,47,No,Non-Travel,1169,Research & Development,4,Technical Degree,Male,64,2,Research Scientist,Married,5467,2125,8,No,18,3,1,16,4,8,7
1935,Karie Renninger,56,No,Travel_Rarely,1443,Sales,5,Marketing,Female,89,2,Sales Executive,Married,5380,20328,4,No,16,3,1,6,3,0,0
1936,Perry Outland,39,No,Travel_Rarely,867,Research & Development,2,Medical,Male,87,2,Manufacturing Director,Married,5151,12315,1,No,25,4,1,10,3,10,0
1937,Raymundo Pecora,38,No,Travel_Frequently,1394,Research & Development,3,Medical,Female,58,2,Research Scientist,Divorced,2133,18115,1,Yes,16,3,1,20,3,20,11
1938,Samuel Dart,58,No,Travel_Rarely,605,Sales,3,Life Sciences,Female,72,4,Manager,Married,17875,11761,4,Yes,13,3,1,29,2,1,0
1939,Jeffrey Berg,32,Yes,Travel_Frequently,238,Research & Development,2,Life Sciences,Female,47,1,Research Scientist,Single,2432,15318,3,Yes,14,3,0,8,2,4,1
1940,Heriberto Rollo,38,No,Travel_Rarely,1206,Research & Development,2,Life Sciences,Male,71,1,Research Scientist,Divorced,4771,14293,2,No,19,3,2,10,0,5,2
1941,Sharonda Janzen,49,No,Travel_Frequently,1064,Research & Development,1,Life Sciences,Male,42,5,Research Director,Married,19161,13738,3,No,15,3,0,28,3,5,4
1943,Agnes Blow,42,No,Travel_Rarely,419,Sales,4,Marketing,Male,77,2,Sales Executive,Divorced,5087,2900,3,Yes,12,3,2,14,4,0,0
1944,Bethann Marini,27,Yes,Travel_Frequently,1337,Human Resources,3,Human Resources,Female,58,1,Human Resources,Married,2863,19555,1,No,12,3,0,1,2,1,0
1945,Xochitl Luse,35,No,Travel_Rarely,682,Sales,4,Medical,Male,71,2,Sales Executive,Married,5561,15975,0,No,16,3,1,6,2,5,3
1947,Bridget Rake,28,No,Non-Travel,1103,Research & Development,3,Medical,Male,49,1,Research Scientist,Single,2144,2122,1,No,14,3,0,5,3,5,3
1948,Marcellus Jalbert,31,No,Non-Travel,976,Research & Development,2,Medical,Male,48,1,Research Scientist,Divorced,3065,3995,1,Yes,13,3,1,4,3,4,2
1949,Kimberly Duquette,36,No,Non-Travel,1351,Research & Development,4,Life Sciences,Male,66,1,Laboratory Technician,Married,2810,9238,1,No,22,4,0,5,3,5,4
1950,Wendolyn Riddle,34,No,Travel_Rarely,937,Sales,3,Marketing,Male,32,3,Sales Executive,Single,9888,6770,1,No,21,4,0,14,3,14,8
1951,Les Priolo,34,No,Travel_Rarely,1239,Sales,4,Medical,Male,39,3,Sales Executive,Divorced,8628,22914,1,No,18,3,1,9,2,8,7
1952,Margit Gallaher,26,No,Travel_Rarely,157,Research & Development,3,Medical,Male,95,1,Laboratory Technician,Single,2867,20006,0,No,13,3,0,8,6,7,7
1954,Jerrell Mcfarlin,29,No,Travel_Rarely,136,Research & Development,3,Life Sciences,Male,89,2,Healthcare Representative,Married,5373,6225,0,No,12,3,1,6,5,5,3
1955,Garret Flakes,32,No,Non-Travel,1146,Research & Development,4,Medical,Female,34,2,Healthcare Representative,Divorced,6667,16542,5,No,18,3,1,9,6,5,1
1956,Noel Garon,31,No,Travel_Frequently,1125,Research & Development,3,Life Sciences,Male,48,2,Research Scientist,Married,5003,5771,1,No,21,4,0,10,6,10,8
1960,Rory Syed,28,Yes,Travel_Rarely,1404,Research & Development,3,Technical Degree,Male,32,1,Laboratory Technician,Divorced,2367,18779,5,No,12,3,1,6,2,4,1
1961,Kandis Owenby,38,No,Travel_Rarely,1404,Sales,3,Life Sciences,Male,59,1,Sales Representative,Single,2858,11473,4,No,14,3,0,20,3,1,0
1962,Young Rueb,35,No,Travel_Rarely,1224,Sales,4,Life Sciences,Female,55,2,Sales Executive,Married,5204,13586,1,Yes,11,3,0,10,2,10,8
1965,Josie Hofman,27,No,Travel_Rarely,954,Sales,3,Marketing,Male,44,2,Sales Executive,Single,4105,5099,1,No,14,3,0,7,5,7,7
1966,Rod Catania,32,No,Travel_Rarely,1373,Research & Development,4,Life Sciences,Male,56,2,Manufacturing Director,Single,9679,10138,8,No,24,4,0,8,1,1,0
1967,Thora Vanhook,31,Yes,Travel_Frequently,754,Sales,4,Marketing,Male,63,2,Sales Executive,Married,5617,21075,1,Yes,11,3,0,10,4,10,7
1968,Loraine Barnes,53,Yes,Travel_Rarely,1168,Sales,4,Life Sciences,Male,66,3,Sales Executive,Single,10448,5843,6,Yes,13,3,0,15,2,2,2
1969,Ute Outen,54,No,Travel_Rarely,155,Research & Development,2,Life Sciences,Female,67,2,Research Scientist,Married,2897,22474,3,No,11,3,2,9,6,4,3
1970,Marylouise Howland,33,No,Travel_Frequently,1303,Research & Development,2,Life Sciences,Male,36,2,Healthcare Representative,Divorced,5968,18079,1,No,20,4,3,9,2,9,7
1971,Kacy Cairns,43,No,Travel_Rarely,574,Research & Development,3,Life Sciences,Male,30,3,Healthcare Representative,Married,7510,16873,1,No,17,3,1,10,1,10,9
1972,Ligia Hoeft,38,No,Travel_Frequently,1444,Human Resources,4,Other,Male,88,1,Human Resources,Married,2991,5224,0,Yes,11,3,1,7,2,6,2
1973,Karima Metivier,55,No,Travel_Rarely,189,Human Resources,4,Human Resources,Male,71,5,Manager,Married,19636,25811,4,Yes,18,3,1,35,0,10,9
1974,Tod Rene,31,No,Travel_Rarely,1276,Research & Development,1,Medical,Female,59,1,Laboratory Technician,Divorced,1129,17536,1,Yes,11,3,3,1,4,1,0
1975,Stewart Mazurek,39,No,Travel_Rarely,119,Sales,4,Marketing,Male,77,4,Sales Executive,Single,13341,25098,0,No,12,3,0,21,3,20,8
1976,Jenni Olguin,42,No,Non-Travel,335,Research & Development,2,Life Sciences,Male,37,2,Research Scientist,Single,4332,14811,1,No,12,3,0,20,2,20,9
1979,Raguel Yeager,31,No,Non-Travel,697,Research & Development,3,Medical,Female,40,3,Research Director,Married,11031,26862,4,No,20,4,1,13,2,11,7
